Station,Species,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName,EXIF.Model,EXIF.Make,metadata_Species,metadata_Behaviour,metadata_Number,n_images,metadata_Sex,metadata_young_present,HierarchicalSubject
A14,baboon,2019-03-08 8:57,2019-03-08,8:57:27,146,2.4,0,0,E:/GOE/GOE_Roll1/A14,I_00016a.JPG,E3,CUDDEBACK,baboon,Moving_&_Resting,2,1,NA,NA,"Behaviour|Moving, Behaviour, Number, Behaviour|Resting, Number|2, Species|baboon, Species"
A14,baboon,2019-03-08 9:56,2019-03-08,9:56:09,3522,58.7,1,0,E:/GOE/GOE_Roll1/A14,I_00017a.JPG,E3,CUDDEBACK,baboon,Moving_&_Resting,2,1,NA,NA,"Behaviour|Moving, Behaviour, Number, Behaviour|Resting, Number|2, Species|baboon, Species"
A14,baboon,2019-03-08 10:00,2019-03-08,10:00:35,266,4.4,0.1,0,E:/GOE/GOE_Roll1/A14,I_00018a.JPG,E3,CUDDEBACK,baboon,Moving,3,1,NA,NA,"Number|3, Behaviour|Moving, Behaviour, Number, Species|baboon, Species"
A14,baboon,2019-03-14 0:15,2019-03-14,0:15:55,483320,8055.3,134.3,5.6,E:/GOE/GOE_Roll1/A14,I_00023a.JPG,E3,CUDDEBACK,baboon,Interacting,2,1,NA,NA,"Behaviour|Interacting, Behaviour, Number, Number|2, Species|baboon, Species"
A14,baboon,2019-03-14 0:26,2019-03-14,0:26:52,657,10.9,0.2,0,E:/GOE/GOE_Roll1/A14,I_00024a.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
A14,baboon,2019-03-24 2:00,2019-03-24,2:00:16,869604,14493.4,241.6,10.1,E:/GOE/GOE_Roll1/A14,I_00033a.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
A14,human,2019-03-05 8:58,2019-03-05,8:58:17,0,0,0,0,E:/GOE/GOE_Roll1/A14,I_00001a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A14,jackalblackbacked,2019-03-25 22:18,2019-03-25,22:18:51,0,0,0,0,E:/GOE/GOE_Roll1/A14,I_00037a.JPG,E3,CUDDEBACK,jackalblackbacked,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|jackalblackbacked, Species"
A14,springbok,2019-03-25 4:58,2019-03-25,4:58:13,0,0,0,0,E:/GOE/GOE_Roll1/A14,I_00034a.JPG,E3,CUDDEBACK,springbok,Standing,1,1,NA,NA,"Behaviour|Standing, Species|springbok, Behaviour, Number|1, Number, Species"
A14,springbok,2019-03-25 5:05,2019-03-25,5:05:37,444,7.4,0.1,0,E:/GOE/GOE_Roll1/A14,I_00035a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A14,zebramountain,2019-03-29 23:33,2019-03-29,23:33:30,0,0,0,0,E:/GOE/GOE_Roll1/A14,I_00043a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A15,aardvarkantbear,2019-03-24 23:09,2019-03-24,23:09:07,0,0,0,0,E:/GOE/GOE_Roll1/A15,I_00005a.JPG,E3,CUDDEBACK,aardvarkantbear,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|aardvarkantbear, Species"
A15,catafricanwild,2019-04-07 21:00,2019-04-07,21:00:51,0,0,0,0,E:/GOE/GOE_Roll1/A15,I_00007a.JPG,E3,CUDDEBACK,catafricanwild,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|catafricanwild, Number, Species"
A15,duikercommon,2019-03-22 0:09,2019-03-22,0:09:38,0,0,0,0,E:/GOE/GOE_Roll1/A15,I_00004a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A15,duikercommon,2019-04-15 19:29,2019-04-15,19:29:10,2143172,35719.5,595.3,24.8,E:/GOE/GOE_Roll1/A15,I_00008a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A15,gemsbokoryx,2019-03-20 1:34,2019-03-20,1:34:17,0,0,0,0,E:/GOE/GOE_Roll1/A15,I_00003a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A15,human,2019-03-05 9:23,2019-03-05,9:23:56,0,0,0,0,E:/GOE/GOE_Roll1/A15,I_00001a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A15,klipspringer,2019-04-30 12:16,2019-04-30,12:16:53,0,0,0,0,E:/GOE/GOE_Roll1/A15,I_00009a.JPG,E3,CUDDEBACK,klipspringer,Moving,1,1,NA,NA,"Behaviour|Moving, Species|klipspringer, Behaviour, Number|1, Number, Species"
A15,unknown,2019-04-06 2:19,2019-04-06,2:19:43,0,0,0,0,E:/GOE/GOE_Roll1/A15,I_00006a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A15,zebramountain,2019-03-10 6:32,2019-03-10,6:32:01,0,0,0,0,E:/GOE/GOE_Roll1/A15,I_00002b.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A16,gemsbokoryx,2019-03-25 11:45,2019-03-25,11:45:46,0,0,0,0,E:/GOE/GOE_Roll1/A16,I_00006a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A16,gemsbokoryx,2019-04-21 17:04,2019-04-21,17:04:01,2351895,39198.2,653.3,27.2,E:/GOE/GOE_Roll1/A16,I_00012a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A16,human,2019-03-05 9:42,2019-03-05,9:42:50,0,0,0,0,E:/GOE/GOE_Roll1/A16,I_00001a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A16,zebramountain,2019-03-10 12:21,2019-03-10,12:21:45,0,0,0,0,E:/GOE/GOE_Roll1/A16,I_00002a.JPG,E3,CUDDEBACK,zebramountain,Moving_&_Eating,2,1,NA,NA,"Behaviour|Moving, Behaviour, Species|zebramountain, Number, Number|2, Species, Behaviour|Eating"
A16,zebramountain,2019-03-10 12:23,2019-03-10,12:23:17,92,1.5,0,0,E:/GOE/GOE_Roll1/A16,I_00003a.JPG,E3,CUDDEBACK,zebramountain,Eating,2,1,NA,NA,"Behaviour, Species|zebramountain, Number, Number|2, Species, Behaviour|Eating"
A17,aardvarkantbear,2019-03-17 20:54,2019-03-17,20:54:27,0,0,0,0,E:/GOE/GOE_Roll1/A17,I_00010b.JPG,E3,CUDDEBACK,aardvarkantbear,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|aardvarkantbear, Species"
A17,aardwolf,2019-03-15 4:36,2019-03-15,4:36:11,0,0,0,0,E:/GOE/GOE_Roll1/A17,I_00008a.JPG,E3,CUDDEBACK,aardwolf,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|aardwolf, Number, Species"
A17,duikercommon,2019-03-28 22:10,2019-03-28,22:10:50,0,0,0,0,E:/GOE/GOE_Roll1/A17,I_00019a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,duikercommon,2019-04-21 3:04,2019-04-21,3:04:37,2004827,33413.8,556.9,23.2,E:/GOE/GOE_Roll1/A17,I_00049b.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,gemsbokoryx,2019-03-20 15:36,2019-03-20,15:36:44,0,0,0,0,E:/GOE/GOE_Roll1/A17,I_00013a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,gemsbokoryx,2019-03-28 10:52,2019-03-28,10:52:39,674155,11235.9,187.3,7.8,E:/GOE/GOE_Roll1/A17,I_00018a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,gemsbokoryx,2019-04-02 9:29,2019-04-02,9:29:07,426988,7116.5,118.6,4.9,E:/GOE/GOE_Roll1/A17,I_00022a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,gemsbokoryx,2019-04-04 23:48,2019-04-04,23:48:18,224351,3739.2,62.3,2.6,E:/GOE/GOE_Roll1/A17,I_00023a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,gemsbokoryx,2019-04-07 9:09,2019-04-07,9:09:04,206446,3440.8,57.3,2.4,E:/GOE/GOE_Roll1/A17,I_00033a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,gemsbokoryx,2019-04-15 10:19,2019-04-15,10:19:47,695443,11590.7,193.2,8,E:/GOE/GOE_Roll1/A17,I_00037a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,gemsbokoryx,2019-04-16 13:38,2019-04-16,13:38:28,98321,1638.7,27.3,1.1,E:/GOE/GOE_Roll1/A17,I_00046a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,gemsbokoryx,2019-04-22 18:24,2019-04-22,18:24:19,535551,8925.9,148.8,6.2,E:/GOE/GOE_Roll1/A17,I_00051a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,gemsbokoryx,2019-05-02 17:40,2019-05-02,17:40:23,861364,14356.1,239.3,10,E:/GOE/GOE_Roll1/A17,I_00067a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,gemsbokoryx,2019-05-06 16:00,2019-05-06,16:00:08,339585,5659.8,94.3,3.9,E:/GOE/GOE_Roll1/A17,I_00075a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,gemsbokoryx,2019-05-08 17:37,2019-05-08,17:37:50,178662,2977.7,49.6,2.1,E:/GOE/GOE_Roll1/A17,I_00077a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A17,human,2019-03-05 10:03,2019-03-05,10:03:29,0,0,0,0,E:/GOE/GOE_Roll1/A17,I_00001a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A17,klipspringer,2019-05-06 13:37,2019-05-06,13:37:46,0,0,0,0,E:/GOE/GOE_Roll1/A17,I_00074a.JPG,E3,CUDDEBACK,klipspringer,Moving,1,1,NA,NA,"Behaviour|Moving, Species|klipspringer, Behaviour, Number|1, Number, Species"
A17,springbok,2019-03-09 17:12,2019-03-09,17:12:29,0,0,0,0,E:/GOE/GOE_Roll1/A17,I_00002a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-03-09 17:28,2019-03-09,17:28:11,942,15.7,0.3,0,E:/GOE/GOE_Roll1/A17,I_00003a.JPG,E3,CUDDEBACK,springbok,Moving_&_Eating,6,1,NA,NA,"Species|springbok, Number|6, Behaviour|Moving, Behaviour, Number, Species, Behaviour|Eating"
A17,springbok,2019-03-09 17:31,2019-03-09,17:31:21,190,3.2,0.1,0,E:/GOE/GOE_Roll1/A17,I_00004a.JPG,E3,CUDDEBACK,springbok,Eating,9,1,NA,NA,"Species|springbok, Number|9, Behaviour, Number, Species, Behaviour|Eating"
A17,springbok,2019-03-11 17:57,2019-03-11,17:57:21,174360,2906,48.4,2,E:/GOE/GOE_Roll1/A17,I_00005a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-03-11 17:59,2019-03-11,17:59:50,149,2.5,0,0,E:/GOE/GOE_Roll1/A17,I_00007a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-03-16 18:01,2019-03-16,18:01:03,432073,7201.2,120,5,E:/GOE/GOE_Roll1/A17,I_00009a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-03-18 19:12,2019-03-18,19:12:05,177062,2951,49.2,2.1,E:/GOE/GOE_Roll1/A17,I_00012a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-03-21 10:11,2019-03-21,10:11:47,226782,3779.7,63,2.6,E:/GOE/GOE_Roll1/A17,I_00014a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Sex"
A17,springbok,2019-03-27 17:51,2019-03-27,17:51:11,545964,9099.4,151.7,6.3,E:/GOE/GOE_Roll1/A17,I_00017a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-01 6:32,2019-04-01,6:32:26,391275,6521.2,108.7,4.5,E:/GOE/GOE_Roll1/A17,I_00020a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-04-01 6:34,2019-04-01,6:34:56,150,2.5,0,0,E:/GOE/GOE_Roll1/A17,I_00021a.JPG,E3,CUDDEBACK,springbok,Moving,3,1,NA,NA,"Species|springbok, Number|3, Behaviour|Moving, Behaviour, Number, Species"
A17,springbok,2019-04-06 17:14,2019-04-06,17:14:04,470348,7839.1,130.7,5.4,E:/GOE/GOE_Roll1/A17,I_00024a.JPG,E3,CUDDEBACK,springbok,Eating,3,1,NA,NA,"Species|springbok, Number|3, Behaviour, Number, Species, Behaviour|Eating"
A17,springbok,2019-04-06 17:15,2019-04-06,17:15:36,92,1.5,0,0,E:/GOE/GOE_Roll1/A17,I_00025a.JPG,E3,CUDDEBACK,springbok,Moving_&_Eating,4,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number, Number|4, Species, Behaviour|Eating"
A17,springbok,2019-04-06 17:17,2019-04-06,17:17:19,103,1.7,0,0,E:/GOE/GOE_Roll1/A17,I_00026a.JPG,E3,CUDDEBACK,springbok,Moving_&_Eating,4,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number, Number|4, Species, Behaviour|Eating"
A17,springbok,2019-04-06 17:18,2019-04-06,17:18:20,61,1,0,0,E:/GOE/GOE_Roll1/A17,I_00027a.JPG,E3,CUDDEBACK,springbok,Eating,2,1,NA,NA,"Species|springbok, Behaviour, Number, Number|2, Species, Behaviour|Eating"
A17,springbok,2019-04-06 17:21,2019-04-06,17:21:39,199,3.3,0.1,0,E:/GOE/GOE_Roll1/A17,I_00028a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-04-06 17:22,2019-04-06,17:22:39,60,1,0,0,E:/GOE/GOE_Roll1/A17,I_00029a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-06 17:43,2019-04-06,17:43:22,1243,20.7,0.3,0,E:/GOE/GOE_Roll1/A17,I_00030a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-06 18:01,2019-04-06,18:01:55,1113,18.6,0.3,0,E:/GOE/GOE_Roll1/A17,I_00031a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-04-06 18:03,2019-04-06,18:03:01,66,1.1,0,0,E:/GOE/GOE_Roll1/A17,I_00032a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-07 17:13,2019-04-07,17:13:07,83406,1390.1,23.2,1,E:/GOE/GOE_Roll1/A17,I_00034a.JPG,E3,CUDDEBACK,springbok,Moving_&_Eating,Nov-50,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|11-50, Number, Species, Behaviour|Eating"
A17,springbok,2019-04-09 18:43,2019-04-09,18:43:18,178211,2970.2,49.5,2.1,E:/GOE/GOE_Roll1/A17,I_00035a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-13 18:20,2019-04-13,18:20:59,344261,5737.7,95.6,4,E:/GOE/GOE_Roll1/A17,I_00036a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-15 17:42,2019-04-15,17:42:19,170480,2841.3,47.4,2,E:/GOE/GOE_Roll1/A17,I_00038a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-15 18:07,2019-04-15,18:07:10,1491,24.9,0.4,0,E:/GOE/GOE_Roll1/A17,I_00040a.JPG,E3,CUDDEBACK,springbok,Eating,2,1,NA,NA,"Species|springbok, Behaviour, Number, Number|2, Species, Behaviour|Eating"
A17,springbok,2019-04-15 18:13,2019-04-15,18:13:29,379,6.3,0.1,0,E:/GOE/GOE_Roll1/A17,I_00041a.JPG,E3,CUDDEBACK,springbok,Eating,2,1,NA,NA,"Species|springbok, Behaviour, Number, Number|2, Species, Behaviour|Eating"
A17,springbok,2019-04-15 18:15,2019-04-15,18:15:15,106,1.8,0,0,E:/GOE/GOE_Roll1/A17,I_00042a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-04-15 18:27,2019-04-15,18:27:28,733,12.2,0.2,0,E:/GOE/GOE_Roll1/A17,I_00043a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-04-15 18:39,2019-04-15,18:39:19,711,11.8,0.2,0,E:/GOE/GOE_Roll1/A17,I_00044a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-15 18:51,2019-04-15,18:51:16,717,11.9,0.2,0,E:/GOE/GOE_Roll1/A17,I_00045a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-16 22:36,2019-04-16,22:36:43,99927,1665.4,27.8,1.2,E:/GOE/GOE_Roll1/A17,I_00047a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-17 0:55,2019-04-17,0:55:46,8343,139.1,2.3,0.1,E:/GOE/GOE_Roll1/A17,I_00048a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-21 17:31,2019-04-21,17:31:50,405364,6756.1,112.6,4.7,E:/GOE/GOE_Roll1/A17,I_00050a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-23 13:41,2019-04-23,13:41:44,158994,2649.9,44.2,1.8,E:/GOE/GOE_Roll1/A17,I_00052a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-23 15:09,2019-04-23,15:09:26,5262,87.7,1.5,0.1,E:/GOE/GOE_Roll1/A17,I_00053a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-04-23 18:30,2019-04-23,18:30:31,12065,201.1,3.4,0.1,E:/GOE/GOE_Roll1/A17,I_00054a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-04-24 8:01,2019-04-24,8:01:28,48657,811,13.5,0.6,E:/GOE/GOE_Roll1/A17,I_00055a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-30 16:29,2019-04-30,16:29:47,548899,9148.3,152.5,6.4,E:/GOE/GOE_Roll1/A17,I_00056a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-04-30 16:30,2019-04-30,16:30:47,60,1,0,0,E:/GOE/GOE_Roll1/A17,I_00057a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-01 7:46,2019-05-01,7:46:58,54971,916.2,15.3,0.6,E:/GOE/GOE_Roll1/A17,I_00058a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-05-01 7:49,2019-05-01,7:49:40,162,2.7,0,0,E:/GOE/GOE_Roll1/A17,I_00059a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-01 10:12,2019-05-01,10:12:36,8576,142.9,2.4,0.1,E:/GOE/GOE_Roll1/A17,I_00060a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-05-01 10:16,2019-05-01,10:16:08,212,3.5,0.1,0,E:/GOE/GOE_Roll1/A17,I_00061a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-05-01 10:26,2019-05-01,10:26:11,603,10.1,0.2,0,E:/GOE/GOE_Roll1/A17,I_00062a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-01 10:28,2019-05-01,10:28:00,109,1.8,0,0,E:/GOE/GOE_Roll1/A17,I_00063a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-01 11:33,2019-05-01,11:33:22,3922,65.4,1.1,0,E:/GOE/GOE_Roll1/A17,I_00064a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-02 10:57,2019-05-02,10:57:27,84245,1404.1,23.4,1,E:/GOE/GOE_Roll1/A17,I_00065a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-02 14:23,2019-05-02,14:23:14,12347,205.8,3.4,0.1,E:/GOE/GOE_Roll1/A17,I_00066a.JPG,E3,CUDDEBACK,springbok,Eating,1,1,NA,NA,"Species|springbok, Behaviour, Number|1, Number, Species, Behaviour|Eating"
A17,springbok,2019-05-02 17:54,2019-05-02,17:54:06,12652,210.9,3.5,0.1,E:/GOE/GOE_Roll1/A17,I_00068a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-02 17:55,2019-05-02,17:55:13,67,1.1,0,0,E:/GOE/GOE_Roll1/A17,I_00069a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-04 9:56,2019-05-04,9:56:24,144071,2401.2,40,1.7,E:/GOE/GOE_Roll1/A17,I_00071a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-06 8:02,2019-05-06,8:02:15,165951,2765.8,46.1,1.9,E:/GOE/GOE_Roll1/A17,I_00072a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-06 8:46,2019-05-06,8:46:46,2671,44.5,0.7,0,E:/GOE/GOE_Roll1/A17,I_00073b.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,springbok,2019-05-07 13:34,2019-05-07,13:34:58,103692,1728.2,28.8,1.2,E:/GOE/GOE_Roll1/A17,I_00076a.JPG,E3,CUDDEBACK,springbok,Moving,1,1,NA,NA,"Species|springbok, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A17,zebramountain,2019-03-24 11:43,2019-03-24,11:43:21,0,0,0,0,E:/GOE/GOE_Roll1/A17,I_00015a.JPG,E3,CUDDEBACK,zebramountain,Eating,4,1,NA,NA,"Behaviour, Species|zebramountain, Number, Number|4, Species, Behaviour|Eating"
A17,zebramountain,2019-03-25 22:23,2019-03-25,22:23:50,124829,2080.5,34.7,1.4,E:/GOE/GOE_Roll1/A17,I_00016a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
